,Make,Model,Year,Style,Distance,Engine,Fuel_type,Price,km_year,Transmission,km_year_cat,mean_make_price_by_year
18096,Nissan,Qashqai,2011,Crossover,197000.0,1468.0,Diesel,8100.0,17909.090909090908,Manual,Medium,8293.663551401869
18097,Toyota,Corolla,2003,Sedan,270000.0,1400.0,Metan/Propan,4300.0,14210.526315789471,Manual,Medium,4775.883116883117
18098,Volkswagen,Tiguan,2009,SUV,156000.0,200.0,Petrol,10500.0,12000.0,Automatic,Medium,6867.01030927835
18099,Vaz,2121niva,1988,Crossover,250000.0,1600.0,Petrol,2999.0,7352.941176470588,Manual,Small,6413.266666666666
18100,Volkswagen,Jetta,2017,Sedan,125423.0,1400.0,Petrol,8300.0,25084.6,Manual,Medium,14984.260273972603
18101,Rare,Ibiza,2004,Coupe,244346.0,1400.0,Petrol,750.0,13574.777777777776,Manual,Medium,4035.8270676691727
18102,Renault,Grand Scenic,2006,Universal,229000.0,1500.0,Diesel,5300.0,14312.5,Manual,Medium,3000.4754098360654
18103,Nissan,Almera Tino,2001,Minivan,240000.0,1800.0,Petrol,2800.0,11428.57142857143,Manual,Medium,5685.642857142857
18104,Ford,F-150,2016,Pickup,55000.0,5000.0,Petrol,26000.0,9166.666666666666,Automatic,Small,11687.348684210527
18105,Audi,Allroad,2001,Universal,220000.0,2500.0,Diesel,6000.0,10476.190476190475,Manual,Medium,3851.8297872340427
18106,Opel,Astra,2013,Universal,145000.0,1686.0,Diesel,8300.0,16111.111111111111,Manual,Medium,6837.551724137931
18107,Opel,Astra,2013,Universal,140000.0,1686.0,Diesel,8300.0,15555.555555555557,Manual,Medium,6837.551724137931
18108,Opel,Vectra,1993,Hatchback,321000.0,200.0,Petrol,1050.0,11068.96551724138,Manual,Medium,2474.8333333333335
18109,Audi,A4,2001,Universal,330000.0,1900.0,Diesel,2600.0,15714.285714285714,Manual,Medium,3851.8297872340427
18110,BMW,7 Series,2003,Sedan,360000.0,2993.0,Diesel,7550.0,18947.36842105263,Automatic,Medium,5656.783505154639
18111,Ford,Mondeo,1995,Universal,196838.0,1800.0,Petrol,800.0,7290.296296296296,Manual,Small,2244.1176470588234
18112,Opel,Astra,2008,Universal,261000.0,1300.0,Diesel,4399.0,18642.85714285714,Manual,Medium,4345.6
18113,Opel,Combo,1998,Minivan,11111.0,1700.0,Diesel,1300.0,462.9583333333333,Manual,Small,2596.0
18114,Mitsubishi,Galant,1997,Sedan,368681.0,1997.0,Metan/Propan,2700.0,14747.24,Manual,Medium,2599.818181818182
18115,Renault,Megane,2017,Universal,22500.0,1200.0,Petrol,7550.0,4500.0,Manual,Small,12336.33695652174
18116,Opel,Vectra,1992,Sedan,377016.0,2000.0,Petrol,800.0,12567.2,Manual,Medium,1584.1860465116279
18117,Opel,Vectra,2005,Universal,210000.0,1900.0,Diesel,4199.0,12352.941176470587,Manual,Medium,3389.5774647887324
18118,Toyota,C-HR,2017,Crossover,99800.0,1798.0,Hybrid,18400.0,19960.0,Automatic,Medium,17618.741666666665
18119,Honda,CR-V,2015,Crossover,114000.0,1600.0,Diesel,19599.0,16285.714285714286,Automatic,Medium,14349.35
18120,Opel,Astra,2004,Universal,240000.0,1700.0,Diesel,2200.0,13333.333333333334,Manual,Medium,3162.0581395348836
18121,BMW,5 Series,2010,Sedan,298000.0,3000.0,Diesel,10500.0,24833.33333333333,Automatic,Medium,15793.89393939394
18122,Toyota,Avalon,2013,Sedan,185000.0,2499.0,Hybrid,13999.0,20555.555555555555,Automatic,Medium,11219.952606635072
18123,Nissan,Sunny,1994,Hatchback,257000.0,1400.0,Petrol,400.0,9178.57142857143,Manual,Small,1302.7777777777778
18124,Skoda,Fabia,2011,Microvan,184800.0,1200.0,Diesel,5300.0,16800.0,Manual,Medium,6472.142857142857
18125,Skoda,Octavia,2004,Sedan,220000.0,1400.0,Petrol,3700.0,12222.222222222224,Manual,Medium,3411.52
18126,Renault,Megane,2011,Universal,140000.0,1400.0,Petrol,5990.0,12727.272727272728,Manual,Medium,5763.9639175257735
18127,Audi,Q5,2012,Sedan,170000.0,200.0,Petrol,14500.0,17000.0,Automatic,Medium,15912.955752212389
18128,Skoda,Fabia,2012,Universal,165000.0,1200.0,Diesel,5200.0,16500.0,Manual,Medium,6892.287878787879
18129,Volkswagen,Transporter,1991,Minivan,11111.0,1900.0,Diesel,1300.0,358.4193548387097,Manual,Small,2613.288888888889
18130,Volvo,XC90,2011,Roadster,144000.0,2400.0,Diesel,18500.0,13090.90909090909,Automatic,Medium,13880.923076923076
18131,BMW,X5,2014,SUV,186000.0,2000.0,Diesel,25500.0,23250.0,Automatic,Medium,22369.18656716418
18132,Lexus,RX Series,2011,SUV,242000.0,3500.0,Hybrid,20200.0,22000.0,Automatic,Medium,11476.232558139534
18133,Audi,Q7,2012,SUV,170000.0,3000.0,Diesel,28900.0,17000.0,Automatic,Medium,15912.955752212389
18134,Ford,Sierra,1988,Universal,91200.0,1954.0,Petrol,450.0,2682.3529411764707,Manual,Small,3593.75
18135,Audi,A4,1996,Hatchback,250000.0,1800.0,Petrol,2150.0,9615.384615384615,Manual,Small,3887.586956521739
18136,Peugeot,307,2008,Hatchback,102850.0,1600.0,Metan/Propan,7777.0,7346.428571428572,Automatic,Small,3600.56
18137,Volkswagen,Golf,2013,Hatchback,215000.0,1400.0,Petrol,9350.0,23888.88888888889,Automatic,Medium,9820.495192307691
18138,Vaz,2107,1990,Sedan,76691.0,1450.0,Petrol,11500.0,2396.59375,Manual,Small,4054.7619047619046
18139,Volkswagen,Passat,2006,Universal,231584.0,1600.0,Petrol,4800.0,14474.0,Automatic,Medium,5334.830687830688
18140,Audi,Q5,2010,Crossover,180000.0,3200.0,Petrol,12500.0,15000.0,Automatic,Medium,12629.09589041096
18141,Volkswagen,Golf,2011,Hatchback,185200.0,1400.0,Petrol,5700.0,16836.363636363636,Manual,Medium,8706.567765567766
18142,Volkswagen,Passat,2017,Sedan,77000.0,1800.0,Petrol,9800.0,15400.0,Automatic,Medium,14984.260273972603
18143,Dacia,Lodgy,2012,Minivan,194000.0,1500.0,Diesel,6500.0,19400.0,Manual,Medium,5705.993710691824
18144,Dacia,Logan,2015,Sedan,165000.0,1200.0,Metan/Propan,2450.0,23571.42857142857,Manual,Medium,6125.613636363636
18145,Ford,Galaxy,2006,Minivan,190000.0,1800.0,Petrol,3700.0,11875.0,Manual,Medium,3460.7837837837837
18146,Hyundai,Sonata,2012,Sedan,120000.0,2000.0,Petrol,6000.0,12000.0,Automatic,Medium,9105.966666666667
18147,Peugeot,Partner,2007,Universal,120000.0,1400.0,Petrol,2000.0,8000.0,Manual,Small,3679.4666666666667
18148,Lexus,GS Series,2001,Sedan,268000.0,3000.0,Metan/Propan,4999.0,12761.90476190476,Automatic,Medium,6666.333333333333
18149,Renault,Megane,2012,Universal,178000.0,1499.0,Diesel,5999.0,17800.0,Manual,Medium,6612.572916666667
18150,Opel,Astra,1994,Hatchback,200000.0,1400.0,Petrol,400.0,7142.857142857143,Manual,Small,1220.6279069767443
18151,Skoda,Superb,2016,Sedan,162849.0,2000.0,Diesel,14999.0,27141.5,Automatic,Medium,13307.466666666667
18152,Vaz,2101,1973,Sedan,139000.0,1200.0,Petrol,4500.0,2836.734693877551,Manual,Small,3000.0
18153,Renault,Kadjar,2016,Crossover,150001.0,1500.0,Diesel,12900.0,25000.166666666668,Manual,Medium,11394.831275720164
18154,Dacia,Logan Mcv,2014,Universal,100600.0,1149.0,Metan/Propan,6500.0,12575.0,Manual,Medium,6257.141732283465
18155,Renault,Grand Scenic,2012,Minivan,290000.0,1500.0,Diesel,6400.0,29000.0,Automatic,Medium,6612.572916666667
18156,Toyota,Aygo,2005,Hatchback,172000.0,1000.0,Metan/Propan,3000.0,10117.64705882353,Manual,Medium,5384.745283018868
18157,Renault,Kadjar,2015,Crossover,111058.0,1500.0,Diesel,12650.0,15865.42857142857,Manual,Medium,9233.55487804878
18158,Volkswagen,Transporter,1993,Minivan,111111.0,1900.0,Diesel,2600.0,3831.413793103448,Manual,Small,2405.222222222222
18159,Opel,Corsa,2005,Hatchback,1111.0,1000.0,Petrol,1950.0,65.3529411764706,Manual,Small,3389.5774647887324
18160,Rare,Altea XL,2012,Minivan,135000.0,1400.0,Petrol,6200.0,13500.0,Manual,Medium,12690.562913907284
18161,Skoda,Fabia,2009,Hatchback,200000.0,1200.0,Petrol,3400.0,15384.615384615385,Manual,Medium,6003.921259842519
18162,Volvo,XC90,2018,Crossover,58550.0,2000.0,Petrol,30000.0,14637.5,Automatic,Medium,30726.88888888889
18163,Nissan,Navara,2008,Pickup,220000.0,2500.0,Diesel,6700.0,15714.285714285714,Manual,Medium,6211.1
18164,Renault,Scenic,2004,Minivan,250000.0,1500.0,Diesel,1050.0,13888.888888888889,Manual,Medium,2763.008547008547
18165,BMW,X5,2008,SUV,265000.0,3000.0,Diesel,9700.0,18928.571428571428,Automatic,Medium,10149.103174603175
18166,Dacia,Duster,2021,Pickup,17.0,1600.0,Petrol,16000.0,17.0,Manual,Small,14260.0
18167,Audi,A6,2013,Universal,240000.0,2000.0,Diesel,15500.0,26666.666666666668,Automatic,Medium,16680.18
18168,Dacia,Duster,2016,Pickup,110000.0,1500.0,Diesel,10000.0,18333.33333333333,Manual,Medium,7311.229508196721
18169,Toyota,Rav 4,2003,SUV,280000.0,2000.0,Diesel,4699.0,14736.842105263158,Manual,Medium,4775.883116883117
18170,Skoda,Superb,2008,Sedan,230000.0,1400.0,Petrol,7800.0,16428.571428571428,Manual,Medium,5855.696629213483
18171,BMW,X6,2011,SUV,158000.0,3000.0,Petrol,21000.0,14363.636363636364,Automatic,Medium,16512.37634408602
18172,Rare,Town Car,1988,Sedan,50000.0,5000.0,Petrol,3000.0,1470.5882352941176,Automatic,Small,3937.0
18173,Volkswagen,Fox,2007,Hatchback,270000.0,1422.0,Diesel,2399.0,18000.0,Manual,Medium,5707.639455782313
18174,Ford,Fiesta,2008,Hatchback,163000.0,1400.0,Diesel,2599.0,11642.857142857143,Manual,Medium,4255.84
18175,Hyundai,Tucson,2014,Crossover,123000.0,2000.0,Diesel,9599.0,15375.0,Automatic,Medium,13682.851851851852
18176,Audi,A6,2010,Sedan,190000.0,2000.0,Diesel,7499.0,15833.333333333334,Automatic,Medium,12629.09589041096
18177,BMW,3 Series,1997,Sedan,190000.0,1800.0,Petrol,1850.0,7600.0,Manual,Small,3073.2
18178,Honda,Accord,1998,Sedan,123000.0,2000.0,Petrol,1300.0,5125.0,Manual,Small,2553.5
18179,Mercedes,C Class,2007,Sedan,190000.0,2200.0,Diesel,4500.0,12666.666666666666,Manual,Medium,9078.318965517241
18180,Mazda,2,2008,Hatchback,187000.0,1400.0,Diesel,2700.0,13357.142857142857,Manual,Medium,6113.27027027027
18181,Rare,Sirion,2007,Hatchback,102000.0,1299.0,Petrol,3600.0,6800.0,Manual,Small,5635.166666666667
18182,Mazda,626,1992,Hatchback,280000.0,1780.0,Petrol,500.0,9333.333333333334,Manual,Small,2316.6666666666665
18183,Ford,Kuga,2017,Crossover,121000.0,1500.0,Diesel,13990.0,24200.0,Manual,Medium,13443.285714285714
18184,Ford,Kuga,2017,Crossover,134000.0,1500.0,Diesel,15350.0,26800.0,Automatic,Medium,13443.285714285714
18185,Renault,Megane,2006,Universal,186000.0,1500.0,Diesel,3750.0,11625.0,Manual,Medium,3000.4754098360654
18186,Ford,Kuga,2017,Crossover,119000.0,1500.0,Diesel,13990.0,23800.0,Manual,Medium,13443.285714285714
18187,Ford,Kuga,2017,Crossover,149000.0,1500.0,Diesel,14990.0,29800.0,Automatic,Medium,13443.285714285714
18188,Nissan,Primera,1993,Sedan,300000.0,2000.0,Petrol,2500.0,10344.827586206897,Manual,Medium,1513.0
18189,Opel,Astra,2008,Universal,150000.0,1300.0,Diesel,4200.0,10714.285714285714,Manual,Medium,4345.6
18190,Mercedes,M Class,2008,SUV,300060.0,3000.0,Diesel,7777.0,21432.85714285714,Automatic,Medium,9584.293333333333
18191,Hyundai,Getz,2005,Hatchback,20010.0,1500.0,Diesel,2790.0,1177.0588235294117,Manual,Small,3722.5915492957747
18192,Renault,Laguna,2009,Universal,170000.0,1500.0,Diesel,2250.0,13076.923076923076,Manual,Medium,4675.282352941176
18193,Opel,Zafira,2009,Minivan,200500.0,1600.0,Metan/Propan,6450.0,15423.076923076924,Manual,Medium,4752.714285714285
18194,BMW,5 Series,1999,Sedan,350000.0,2000.0,Petrol,4250.0,15217.391304347826,Manual,Medium,3839.9
18195,BMW,7 Series,2004,Sedan,260000.0,3000.0,Diesel,10500.0,14444.444444444443,Automatic,Medium,6565.737588652482
18196,Opel,Combo,2006,Minivan,200000.0,1300.0,Diesel,2500.0,12500.0,Manual,Medium,3609.1949152542375
18197,Opel,Astra,2010,Universal,193000.0,1900.0,Diesel,2999.0,16083.333333333334,Automatic,Medium,5251.340425531915
18198,Mitsubishi,Colt,1996,Hatchback,300000.0,1300.0,Petrol,1150.0,11538.46153846154,Manual,Medium,1999.8333333333333
18199,Opel,Zafira,2002,Minivan,250000.0,1798.0,Petrol,3500.0,12500.0,Manual,Medium,3717.4594594594596
18200,Toyota,Avensis Verso,2002,Minivan,288000.0,2000.0,Diesel,3900.0,14400.0,Manual,Medium,5224.232558139535
18201,Renault,Captur,2014,Crossover,146000.0,1461.0,Diesel,9199.0,18250.0,Automatic,Medium,7494.014598540146
18202,Ford,Fusion,2018,Sedan,75000.0,1500.0,Petrol,13900.0,18750.0,Automatic,Medium,15861.138888888889
18203,Renault,Grand Scenic,2013,Universal,198000.0,1461.0,Diesel,6800.0,22000.0,Manual,Medium,7010.775280898876
18204,Toyota,Yaris,2006,Hatchback,201200.0,1396.0,Diesel,4500.0,12575.0,Manual,Medium,6242.043689320389
18205,Rare,Cayenne,2010,Crossover,210000.0,3000.0,Diesel,26900.0,17500.0,Automatic,Medium,8081.102564102564
18206,Mitsubishi,Pajero,2001,SUV,290000.0,3500.0,Petrol,6350.0,13809.52380952381,Automatic,Medium,3896.5384615384614
18207,Ford,Fusion,2013,Sedan,210795.0,2000.0,Plug-in Hybrid,10999.0,23421.666666666668,Automatic,Medium,9519.853211009175
18208,BMW,5 Series,2015,Sedan,110000.0,2000.0,Petrol,16999.0,15714.285714285714,Automatic,Medium,22725.268292682926
18209,Renault,Megane,2017,Hatchback,201000.0,1500.0,Diesel,9990.0,40200.0,Manual,Large,12336.33695652174
18210,Volvo,S80,2006,Sedan,259237.0,2400.0,Diesel,6000.0,16202.3125,Automatic,Medium,6059.48
18211,Volkswagen,Passat,2009,Universal,299000.0,1400.0,Metan/Propan,4997.0,23000.0,Manual,Medium,6867.01030927835
18212,Renault,Megane,2005,Sedan,240000.0,1400.0,Petrol,2400.0,14117.64705882353,Manual,Medium,2986.1383647798743
18213,Audi,A6,2010,Sedan,255000.0,2700.0,Diesel,7200.0,21250.0,Automatic,Medium,12629.09589041096
18214,Audi,A6,2013,Sedan,146600.0,2000.0,Petrol,15500.0,16288.888888888889,Automatic,Medium,16680.18
18215,BMW,5 Series,2013,Sedan,197000.0,200.0,Diesel,21500.0,21888.88888888889,Automatic,Medium,19575.06603773585
18216,Renault,Grand Scenic,2011,Minivan,189000.0,1500.0,Diesel,6300.0,17181.81818181818,Manual,Medium,5763.9639175257735
18217,Dacia,Sandero,2011,Hatchback,152000.0,1200.0,Petrol,3999.0,13818.181818181818,Manual,Medium,5570.698275862069
18218,BMW,7 Series,1998,Sedan,438000.0,2800.0,Petrol,5800.0,18250.0,Automatic,Medium,3740.6382978723404
18219,Opel,Meriva,2010,Minivan,215300.0,1300.0,Diesel,5200.0,17941.666666666668,Manual,Medium,5251.340425531915
18220,Mitsubishi,Space Star,1999,Minivan,235000.0,1300.0,Petrol,1370.0,10217.391304347826,Manual,Medium,2872.5
18221,Skoda,Superb,2013,Universal,190000.0,1800.0,Petrol,10999.0,21111.11111111111,Automatic,Medium,8865.563636363637
18222,BMW,3 Series,1993,Sedan,255000.0,1600.0,Petrol,1800.0,8793.103448275862,Manual,Small,2181.121212121212
18223,KIA,Sportage,2017,Crossover,51000.0,2000.0,Petrol,14500.0,10200.0,Automatic,Medium,16974.197368421053
18224,Skoda,Fabia,2019,Universal,45000.0,999.0,Petrol,7800.0,15000.0,Manual,Medium,18114.48148148148
18225,Toyota,Avalon,2013,Sedan,240000.0,2500.0,Hybrid,14600.0,26666.666666666668,Automatic,Medium,11219.952606635072
18226,BMW,X4,2015,Crossover,108000.0,1986.0,Petrol,24500.0,15428.57142857143,Automatic,Medium,22725.268292682926
18227,Renault,Scenic,2006,Hatchback,227000.0,1500.0,Diesel,3600.0,14187.5,Manual,Medium,3000.4754098360654
18228,Renault,Scenic,2004,Hatchback,210450.0,1500.0,Diesel,2600.0,11691.666666666666,Manual,Medium,2763.008547008547
18229,Opel,Astra,2007,Universal,280000.0,1600.0,Metan/Propan,3800.0,18666.666666666668,Manual,Medium,4244.752475247525
18230,Mazda,626,1996,Hatchback,189000.0,1600.0,Petrol,750.0,7269.2307692307695,Manual,Small,2665.0
18231,Mazda,3,2006,Sedan,145000.0,1600.0,Petrol,3000.0,9062.5,Manual,Small,3996.3703703703704
18232,Mazda,626,2001,Sedan,146000.0,1800.0,Petrol,1300.0,6952.380952380952,Automatic,Small,2307.1428571428573
18233,Mercedes,E Class,2010,Sedan,333000.0,2197.0,Diesel,10900.0,27750.0,Manual,Medium,12290.094017094018
18234,Lexus,UX,2019,Crossover,24000.0,2000.0,Hybrid,26999.0,8000.0,Automatic,Small,42090.72727272727
18235,Skoda,Roomster,2005,Universal,132000.0,1400.0,Petrol,2550.0,7764.705882352941,Manual,Small,4043.684210526316
18236,BMW,X3,2015,SUV,133000.0,1995.0,Diesel,22900.0,19000.0,Automatic,Medium,22725.268292682926
18237,BMW,7 Series,2001,Sedan,11111.0,3000.0,Diesel,1350.0,529.0952380952381,Automatic,Small,6370.59793814433
18238,Peugeot,407,2007,Sedan,220000.0,2200.0,Petrol,3000.0,14666.666666666666,Automatic,Medium,3679.4666666666667
18239,Mazda,Premacy,2002,Universal,280000.0,1800.0,Metan/Propan,3300.0,14000.0,Manual,Medium,2553.1666666666665
18240,Skoda,Superb,2006,Sedan,200000.0,1900.0,Diesel,3800.0,12500.0,Manual,Medium,4111.520547945205
18241,Dacia,Logan Mcv,2017,Universal,1111.0,900.0,Metan/Propan,2400.0,222.2,Manual,Small,8152.789473684211
18242,Toyota,Camry,2012,Sedan,160000.0,2500.0,Petrol,12900.0,16000.0,Automatic,Medium,11025.98947368421
18243,Lexus,RX Series,2010,SUV,130000.0,3000.0,Hybrid,14500.0,10833.333333333334,Automatic,Medium,18080.130434782608
18244,Volkswagen,Amarok,2012,SUV,110000.0,2500.0,Diesel,11000.0,11000.0,Manual,Medium,9214.12987012987
18245,Renault,Kangoo,2009,Minivan,150000.0,1500.0,Diesel,3500.0,11538.46153846154,Manual,Medium,4675.282352941176
18246,Renault,Grand Scenic,2011,Minivan,240000.0,1500.0,Diesel,5699.0,21818.18181818182,Manual,Medium,5763.9639175257735
18247,Ford,Orion,1993,Sedan,87650.0,1300.0,Petrol,700.0,3022.4137931034484,Manual,Small,2216.722222222222
18248,Toyota,Avensis,1999,Sedan,371000.0,1600.0,Metan/Propan,4950.0,16130.434782608696,Manual,Medium,3055.0
18249,Rare,500,2015,Coupe,90000.0,1400.0,Petrol,7200.0,12857.142857142857,Automatic,Medium,21051.333333333332
18251,Volkswagen,Passat,1993,Sedan,242761.0,1800.0,Petrol,1100.0,8371.068965517241,Manual,Small,2405.222222222222
18252,Volkswagen,Caddy,2011,Universal,123000.0,1600.0,Diesel,3700.0,11181.818181818182,Manual,Medium,8706.567765567766
18253,Rare,C4,2016,Hatchback,12000.0,1400.0,Diesel,4900.0,2000.0,Manual,Small,22769.699029126212
18254,Volkswagen,Bora,2004,Sedan,132500.0,2000.0,Petrol,1500.0,7361.111111111111,Manual,Small,4519.829268292683
18255,Toyota,Avensis,2009,Sedan,145000.0,1800.0,Petrol,5200.0,11153.846153846154,Manual,Medium,7213.29213483146
18256,Renault,Megane,2016,Universal,144200.0,1500.0,Diesel,9250.0,24033.33333333333,Manual,Medium,11394.831275720164
18257,Audi,A4,2007,Universal,19000.0,200.0,Diesel,3800.0,1266.6666666666667,Manual,Small,8623.6875
18258,Rare,Ibiza,2004,Hatchback,123000.0,1400.0,Petrol,2000.0,6833.333333333333,Manual,Small,4035.8270676691727
18259,Hyundai,Santa FE,2015,SUV,120000.0,2200.0,Diesel,15000.0,17142.85714285714,Automatic,Medium,15024.877777777778
18260,Volkswagen,Passat,2013,Sedan,123000.0,1800.0,Petrol,6200.0,13666.666666666666,Automatic,Medium,9820.495192307691
18261,Volvo,XC90,2011,SUV,180000.0,2400.0,Diesel,11300.0,16363.636363636364,Manual,Medium,13880.923076923076
18262,Volkswagen,Jetta,2016,Sedan,12000.0,2000.0,Petrol,6700.0,2000.0,Automatic,Small,14995.933333333332
18263,Peugeot,207,2008,Universal,75000.0,1400.0,Petrol,2600.0,5357.142857142857,Manual,Small,3600.56
18264,Rare,Freelander,2006,Crossover,223000.0,2000.0,Diesel,3600.0,13937.5,Manual,Medium,5889.121621621622
18265,Opel,Insignia,2012,Universal,170000.0,1400.0,Metan/Propan,8200.0,17000.0,Manual,Medium,6791.628099173554
18266,Renault,Scenic,2004,Hatchback,210300.0,1500.0,Diesel,2400.0,11683.333333333334,Manual,Medium,2763.008547008547
18267,Mazda,5,2005,Minivan,180100.0,2000.0,Petrol,4800.0,10594.117647058823,Manual,Medium,3207.259259259259
18268,Dacia,Duster,2013,SUV,130000.0,1461.0,Diesel,7800.0,14444.444444444443,Manual,Medium,6052.5703125
18269,Toyota,Corolla Verso,2007,Minivan,135000.0,2000.0,Diesel,4800.0,9000.0,Automatic,Small,6360.069958847736
18270,Toyota,Auris,2013,Hatchback,99000.0,1400.0,Diesel,8200.0,11000.0,Manual,Medium,11219.952606635072
18271,Toyota,Avensis,2005,Sedan,300000.0,1800.0,Petrol,5000.0,17647.058823529413,Manual,Medium,5384.745283018868
18272,BMW,3 Series,2015,Sedan,120000.0,2000.0,Petrol,11700.0,17142.85714285714,Automatic,Medium,22725.268292682926
18273,Volvo,XC60,2017,SUV,140000.0,2400.0,Diesel,24350.0,28000.0,Automatic,Medium,27917.027777777777
18274,Mercedes,Viano,2004,Minivan,288000.0,2200.0,Diesel,8600.0,16000.0,Automatic,Medium,5684.621428571429
18275,Mercedes,C Class,2005,Sedan,270000.0,1800.0,Petrol,6000.0,15882.35294117647,Automatic,Medium,6184.598360655737
18276,Audi,A6,2005,Sedan,294657.0,3000.0,Diesel,9700.0,17332.764705882353,Automatic,Medium,6300.25
18277,Volkswagen,Sharan,2012,Minivan,100800.0,1396.0,Petrol,13200.0,10080.0,Automatic,Medium,9214.12987012987
18279,Volkswagen,Amarok,2017,Pickup,100000.0,2998.0,Diesel,31500.0,20000.0,Automatic,Medium,14984.260273972603
18280,Volvo,XC60,2012,Crossover,170000.0,2400.0,Diesel,17500.0,17000.0,Automatic,Medium,15678.108108108108
18281,Renault,Megane,2017,Universal,217000.0,1500.0,Diesel,11500.0,43400.0,Manual,Large,12336.33695652174
18282,Mercedes,M Class,2008,SUV,256854.0,3200.0,Diesel,6999.0,18346.714285714286,Automatic,Medium,9584.293333333333
18283,Audi,A6,2012,Sedan,214000.0,2800.0,Petrol,13800.0,21400.0,Automatic,Medium,15912.955752212389
18284,Honda,CR-V,2018,SUV,33000.0,1500.0,Petrol,17800.0,8250.0,Automatic,Small,18409.26923076923
18285,BMW,X3,2014,SUV,190000.0,200.0,Diesel,20000.0,23750.0,Automatic,Medium,22369.18656716418
18286,Rare,Freema,2008,Minivan,123000.0,1800.0,Petrol,2800.0,8785.714285714286,Automatic,Small,5922.762376237623
18287,Volkswagen,Jetta,2013,Sedan,250000.0,1400.0,Hybrid,7300.0,27777.777777777777,Automatic,Medium,9820.495192307691
18288,Toyota,Rav 4,2007,Crossover,136000.0,2200.0,Diesel,5900.0,9066.666666666666,Manual,Small,6360.069958847736
18289,Nissan,X-Trail,2017,Crossover,21000.0,1600.0,Diesel,10500.0,4200.0,Manual,Small,14149.3
18290,Ford,Fusion,2013,Sedan,129000.0,1499.0,Petrol,8299.0,14333.333333333334,Automatic,Medium,9519.853211009175
18291,Toyota,Auris,2008,Hatchback,240000.0,1400.0,Diesel,5100.0,17142.85714285714,Manual,Medium,8402.632558139534
